1 1 1.00009127152
1 2 1.00009127152
1 3 1.00009127152
1 4 1.00009127152
1 5 1.00009127152
1 6 1.00009127152
1 7 1.00009127152
1 8 1.00009127152
1 9 1.00009127152
1 10 1.00009127152
1 11 1.00009127152
1 12 1.00009127152
1 13 1.00009127152
1 14 1.00009127152
1 15 1.00009127152
1 16 1.00009127152
1 17 1.00009127152
1 18 1.00009127152
1 19 1.00009127152
1 20 1.00009127152
1 21 1.00009127152
1 22 1.00009127152
1 23 1.00009127152
1 24 1.00009127152
1 25 0.999999949919
1 26 0.999999949919
1 27 0.999999949919
1 28 0.999999949919
1 29 0.999999949919
1 30 0.999999949919
1 31 0.999999949919
1 32 0.999999949919
1 33 0.999999949919
1 34 0.999999949919
1 35 0.999999949919
1 36 0.999999949919
1 37 0.999999949919
1 38 0.999999949919
1 39 0.999999949919
1 40 0.999999949919
1 41 0.999999949919
1 42 0.999999949919
1 43 0.999999949919
1 44 0.999999949919
1 45 0.999999949919
1 46 0.999999949919
1 47 0.999999949919
1 48 0.999999949919

2 1 1.00008688794
2 2 1.00008688794
2 3 1.00008688794
2 4 1.00008688794
2 5 1.00008688794
2 6 1.00008688794
2 7 1.00008688794
2 8 1.00008688794
2 9 1.00008688794
2 10 1.00008688794
2 11 1.00008688794
2 12 1.00008688794
2 13 1.00008688794
2 14 1.00008688794
2 15 1.00008688794
2 16 1.00008688794
2 17 1.00008688794
2 18 1.00008688794
2 19 1.00008688794
2 20 1.00008688794
2 21 1.00008688794
2 22 1.00008688794
2 23 1.00008688794
2 24 1.00008688794
2 25 0.999978609486
2 26 0.999978609486
2 27 0.999978609486
2 28 0.999978609486
2 29 0.999978609486
2 30 0.999978609486
2 31 0.999978609486
2 32 0.999978609486
2 33 0.999978609486
2 34 0.999978609486
2 35 0.999978609486
2 36 0.999978609486
2 37 0.999978609486
2 38 0.999978609486
2 39 0.999978609486
2 40 0.999978609486
2 41 0.999978609486
2 42 0.999978609486
2 43 0.999978609486
2 44 0.999978609486
2 45 0.999978609486
2 46 0.999978609486
2 47 0.999978609486
2 48 0.999978609486

3 1 1.01256960534
3 2 1.01256960534
3 3 1.01256960534
3 4 1.01256960534
3 5 1.01256960534
3 6 1.01256960534
3 7 1.01256960534
3 8 1.01256960534
3 9 1.01256960534
3 10 1.01256960534
3 11 1.01256960534
3 12 1.01256960534
3 13 1.01256960534
3 14 1.01256960534
3 15 1.01256960534
3 16 1.01256960534
3 17 1.01256960534
3 18 1.01256960534
3 19 1.01256960534
3 20 1.01256960534
3 21 1.01256960534
3 22 1.01256960534
3 23 1.01256960534
3 24 1.01256960534
3 25 1.03739818297
3 26 1.03739818297
3 27 1.03739818297
3 28 1.03739818297
3 29 1.03739818297
3 30 1.03739818297
3 31 1.03739818297
3 32 1.03739818297
3 33 1.03739818297
3 34 1.03739818297
3 35 1.03739818297
3 36 1.03739818297
3 37 1.03739818297
3 38 1.03739818297
3 39 1.03739818297
3 40 1.03739818297
3 41 1.03739818297
3 42 1.03739818297
3 43 1.03739818297
3 44 1.03739818297
3 45 1.03739818297
3 46 1.03739818297
3 47 1.03739818297
3 48 1.03739818297

4 1 1.01588698511
4 2 1.01588698511
4 3 1.01588698511
4 4 1.01588698511
4 5 1.01588698511
4 6 1.01588698511
4 7 1.01588698511
4 8 1.01588698511
4 9 1.01588698511
4 10 1.01588698511
4 11 1.01588698511
4 12 1.01588698511
4 13 1.01588698511
4 14 1.01588698511
4 15 1.01588698511
4 16 1.01588698511
4 17 1.01588698511
4 18 1.01588698511
4 19 1.01588698511
4 20 1.01588698511
4 21 1.01588698511
4 22 1.01588698511
4 23 1.01588698511
4 24 1.01588698511
4 25 1.02830681465
4 26 1.02830681465
4 27 1.02830681465
4 28 1.02830681465
4 29 1.02830681465
4 30 1.02830681465
4 31 1.02830681465
4 32 1.02830681465
4 33 1.02830681465
4 34 1.02830681465
4 35 1.02830681465
4 36 1.02830681465
4 37 1.02830681465
4 38 1.02830681465
4 39 1.02830681465
4 40 1.02830681465
4 41 1.02830681465
4 42 1.02830681465
4 43 1.02830681465
4 44 1.02830681465
4 45 1.02830681465
4 46 1.02830681465
4 47 1.02830681465
4 48 1.02830681465

5 1 1.01250557561
5 2 1.01250557561
5 3 1.01250557561
5 4 1.01250557561
5 5 1.01250557561
5 6 1.01250557561
5 7 1.01250557561
5 8 1.01250557561
5 9 1.01250557561
5 10 1.01250557561
5 11 1.01250557561
5 12 1.01250557561
5 13 1.01250557561
5 14 1.01250557561
5 15 1.01250557561
5 16 1.01250557561
5 17 1.01250557561
5 18 1.01250557561
5 19 1.01250557561
5 20 1.01250557561
5 21 1.01250557561
5 22 1.01250557561
5 23 1.01250557561
5 24 1.01250557561
5 25 1.00974111
5 26 1.00974111
5 27 1.00974111
5 28 1.00974111
5 29 1.00974111
5 30 1.00974111
5 31 1.00974111
5 32 1.00974111
5 33 1.00974111
5 34 1.00974111
5 35 1.00974111
5 36 1.00974111
5 37 1.00974111
5 38 1.00974111
5 39 1.00974111
5 40 1.00974111
5 41 1.00974111
5 42 1.00974111
5 43 1.00974111
5 44 1.00974111
5 45 1.00974111
5 46 1.00974111
5 47 1.00974111
5 48 1.00974111

6 1 1.02435932757
6 2 1.02435932757
6 3 1.02435932757
6 4 1.02435932757
6 5 1.02435932757
6 6 1.02435932757
6 7 1.02435932757
6 8 1.02435932757
6 9 1.02435932757
6 10 1.02435932757
6 11 1.02435932757
6 12 1.02435932757
6 13 1.02435932757
6 14 1.02435932757
6 15 1.02435932757
6 16 1.02435932757
6 17 1.02435932757
6 18 1.02435932757
6 19 1.02435932757
6 20 1.02435932757
6 21 1.02435932757
6 22 1.02435932757
6 23 1.02435932757
6 24 1.02435932757
6 25 1.04275526715
6 26 1.04275526715
6 27 1.04275526715
6 28 1.04275526715
6 29 1.04275526715
6 30 1.04275526715
6 31 1.04275526715
6 32 1.04275526715
6 33 1.04275526715
6 34 1.04275526715
6 35 1.04275526715
6 36 1.04275526715
6 37 1.04275526715
6 38 1.04275526715
6 39 1.04275526715
6 40 1.04275526715
6 41 1.04275526715
6 42 1.04275526715
6 43 1.04275526715
6 44 1.04275526715
6 45 1.04275526715
6 46 1.04275526715
6 47 1.04275526715
6 48 1.04275526715

7 1 1.02457396763
7 2 1.02457396763
7 3 1.02457396763
7 4 1.02457396763
7 5 1.02457396763
7 6 1.02457396763
7 7 1.02457396763
7 8 1.02457396763
7 9 1.02457396763
7 10 1.02457396763
7 11 1.02457396763
7 12 1.02457396763
7 13 1.02457396763
7 14 1.02457396763
7 15 1.02457396763
7 16 1.02457396763
7 17 1.02457396763
7 18 1.02457396763
7 19 1.02457396763
7 20 1.02457396763
7 21 1.02457396763
7 22 1.02457396763
7 23 1.02457396763
7 24 1.02457396763
7 25 1.04275525673
7 26 1.04275525673
7 27 1.04275525673
7 28 1.04275525673
7 29 1.04275525673
7 30 1.04275525673
7 31 1.04275525673
7 32 1.04275525673
7 33 1.04275525673
