1,0.259095902
2,0.243895881
3,0.219776121
4,0.211173625
5,0.20818528
6,0.200691579
7,0.274613011
8,0.333670839
9,0.487605748
10,0.456940892
11,0.409092731
12,0.460978331
13,0.499818121
14,0.480434559
15,0.538786904
16,0.564569404
17,0.492421568
18,0.51043598
19,0.96099176
20,1
21,0.876960277
22,0.697454516
23,0.604288543
24,0.533667025
