1,0.412932041
2,0.335268815
3,0.290340191
4,0.31099323
5,0.395605536
6,0.386804341
7,0.456230383
8,0.440364604
9,0.530493397
10,0.478433775
11,0.501659673
12,0.474922959
13,0.495010504
14,0.542204414
15,0.500645463
16,0.535926755
17,0.632752431
18,1
19,0.848959098
20,0.832081314
21,0.757299087
22,0.749862966
23,0.656722615
24,0.56453422
