1,0.206379953
2,0.185349679
3,0.168904543
4,0.154698805
5,0.130389444
6,0.12864427
7,0.170608391
8,0.153056622
9,0.206188905
10,0.314625409
11,0.168611406
12,0.210288699
13,0.172422827
14,0.393504415
15,0.37205742
16,0.378509387
17,0.270408629
18,0.442706838
19,0.806569688
20,1
21,0.441177818
22,0.306886064
23,0.318108548
24,0.208039517
