1,0.114243387
2,0.106303521
3,0.113335758
4,0.095752852
5,0.088979571
6,0.13321996
7,0.151712958
8,0.155106339
9,0.155402737
10,0.182826753
11,0.187656269
12,0.273846074
13,0.305048091
14,0.298760228
15,0.241649603
16,0.348620358
17,0.388131093
18,0.776159625
19,1
20,0.99959192
21,0.487804069
22,0.461244152
23,0.382435939
24,0.211038457
